station_name,station_id,time,timezone,longitude_deg,latitude_deg,site_altitude_m,height_m,wind_dir_deg,wind_speed_mps,vertical_speed_mps,quality_flag_1,quality_flag_2,cn2_m_neg_2_3,profiler_source,profile_id,temperature_c,pressure_hpa,potential_temperature_k,u_ms,v_ms,dtheta_dz_k_per_m,du_dz_per_s,dv_dz_per_s,n2_per_s2,shear2_per_s2,ri_model_a,ri_target,turbulence_index,nearest_radiometer_gap_min,model_b_shear_per_s,horizontal_wind_tendency_mps2,vertical_wind_tendency_mps2,shear_tendency_per_s2,temporal_support_count,baseline_oof,baseline_oof_std,model_b_spatial_oof,model_b_spatial_oof_std,model_b_spatiotemporal_oof,model_b_spatiotemporal_oof_std,model_b_spatial_final,model_b_spatial_final_std,model_b_spatiotemporal_final,model_b_spatiotemporal_final_std,model_b_final,model_b_final_std
a,58235,2025-08-02 00:18:00,LC,118.8472,32.3686,16.2,520.0,208.3,1.3,0.0,100,100,1.1e-16,Z_RADA_I_58235_20250802001800_P_WPRD_LC_ROBS.TXT,a__2025-08-02 00:18:00,24.7352,939.4431662688373,303.25499300618833,0.6163146717612514,1.1446205595619106,0.0071727253804336755,0.0033088539907203877,-0.010513743273157686,0.00023195135768331606,0.00012148731234577473,1.909264047451645,1.909264047451645,0.3437295424854767,0.0,0.007078611328461401,0.0016934911845330866,9.259259259259259e-05,8.093817905648551e-07,6,8.096980851017214,5.795251589831781,5.5533415998936375,5.008136135709808,3.58149217186846,5.018903470628072,5.511092413274679,5.004634777403428,3.4287498724500356,4.992603808739804,3.4287498724500356,4.992603808739804
a,58235,2025-08-02 00:18:00,LC,118.8472,32.3686,16.2,580.0,221.2,1.2,0.0,100,100,1.1e-16,Z_RADA_I_58235_20250802001800_P_WPRD_LC_ROBS.TXT,a__2025-08-02 00:18:00,24.5468,932.9985867593854,303.66043119524886,0.7904273521424161,0.9028978906748696,0.006518914561865596,0.003084776851564842,-0.001260179403423177,0.00021052697987843566,1.1103900352762294e-05,18.95973245347643,18.95973245347643,0.05010087195962528,0.0,0.00652761257922492,0.0011842720656703282,9.259259259259259e-05,1.6154134574205277e-06,6,8.893859481085247,5.795300364912735,6.325681584662485,5.006421708993302,5.668553806298623,4.977110514205105,6.284821114520501,5.002994895077607,5.617433205208291,4.958991719126231,5.617433205208291,4.958991719126231
a,58235,2025-08-02 00:18:00,LC,118.8472,32.3686,16.2,640.0,224.8,1.4,0.0,100,100,1.1e-16,Z_RADA_I_58235_20250802001800_P_WPRD_LC_ROBS.TXT,a__2025-08-02 00:18:00,24.3296,926.5938701398356,304.0372627536122,0.9864878939490326,0.9933990311511293,0.00615542927901469,0.003360573982944275,-0.0014283325006045127,0.00019854191552818876,1.3333591227125089e-05,14.890355654843125,14.890355654843125,0.06293125350502876,0.0,0.005046694424054768,0.0009740689115303862,9.259259259259259e-05,4.031361934314703e-06,6,9.12334362859663,5.793327929519082,8.259958194221115,5.004706884428191,9.40145822087251,5.05819565984555,8.223754571991163,5.001146033457636,9.38358972537131,5.016668124963422,9.38358972537131,5.016668124963422
a,58235,2025-08-02 00:18:00,LC,118.8472,32.3686,16.2,700.0,238.5,1.4,-0.0,100,100,1.2e-16,Z_RADA_I_58235_20250802001800_P_WPRD_LC_ROBS.TXT,a__2025-08-02 00:18:00,24.097,920.2283254251125,304.3990827087306,1.1936962300957292,0.731497990602328,0.004937750955346321,0.003098877538063977,-0.0029758324752753723,0.0001590766797828401,1.8458620916821003e-05,8.618015424861802,8.618015424861802,0.10397155294792726,0.0,0.005193198472309531,0.0008888194085461559,9.259259259259259e-05,3.8932283261928346e-06,6,9.919493396415268,5.7955494175369795,8.160766688059645,5.004291791989021,9.354306248573184,5.049294942683711,8.123500461467488,5.000844351969358,9.354339506191911,5.01045991052898,9.354339506191911,5.01045991052898
a,58235,2025-08-02 00:18:00,LC,118.8472,32.3686,16.2,760.0,244.9,1.5,0.0,100,100,1.2e-16,Z_RADA_I_58235_20250802001800_P_WPRD_LC_ROBS.TXT,a__2025-08-02 00:18:00,23.7358,913.900213071341,304.62979286825373,1.3583531985167097,0.6362991341180847,0.0039619503449057625,0.003104096599358057,-0.0033692025637955198,0.00012754320575162338,2.0986941614032557e-05,6.077265001125452,6.077265001125452,0.14129752098317308,0.0,0.005697060471231781,0.0004987636120642069,9.259259259259259e-05,4.529262249813222e-07,6,10.323616527963264,5.796280560479155,7.615055528269192,5.004260044435671,7.459591564363246,4.9722500752574375,7.575470789819309,5.000969131133156,7.5353211379717004,4.956688357028582,7.5353211379717004,4.956688357028582
a,58235,2025-08-02 00:18:00,LC,118.8472,32.3686,16.2,820.0,258.2,1.6,-0.0,100,100,1.1e-16,Z_RADA_I_58235_20250802001800_P_WPRD_LC_ROBS.TXT,a__2025-08-02 00:18:00,23.387800000000002,907.6081324589792,304.8745167501193,1.566187822018696,0.3271936829468656,0.004171480857394272,0.004322347562316718,-0.0049113121400682185,0.00013418062351106463,4.2803675386646745e-05,3.1347921013559574,3.1347921013559574,0.24185012824999388,0.0,0.004185482949429057,0.0010650241628482758,0.0001388888888888889,2.053131708826454e-06,6,11.061067392936769,5.801225390290183,9.587641093158716,5.004286637085162,9.549702898143273,4.979702840633338,9.552820952646545,5.0006991424923655,9.453762901217384,4.959441580479394,9.453762901217384,4.959441580479394
a,58235,2025-08-02 00:18:00,LC,118.8472,32.3686,16.2,940.0,275.1,2.3,-0.1,100,100,6.1e-17,Z_RADA_I_58235_20250802001800_P_WPRD_LC_ROBS.TXT,a__2025-08-02 00:18:00,22.7228,895.1324723427151,305.397354331319,2.2908944504447697,-0.20445688279281662,0.00412947959831067,0.00011759736175637452,-0.003820767877589169,0.0001326022001449289,1.4612096313909303e-05,9.074823851161208,9.074823851161208,0.0992573185172604,0.0,0.0018041197542980648,0.0007228114979974762,4.629629629629629e-05,2.566458085192853e-07,6,12.118671417146905,5.8079457869306035,12.895968752259824,5.014268982013516,12.526967913968132,4.977065975577431,12.868905031437947,5.0089030560479495,12.529955564929914,4.959824348435227,12.529955564929914,4.959824348435227
a,58235,2025-08-02 00:18:00,LC,118.8472,32.3686,16.2,1060.0,290.3,1.7,0.1,100,100,9.3e-17,Z_RADA_I_58235_20250802001800_P_WPRD_LC_ROBS.TXT,a__2025-08-02 00:18:00,22.003,882.7996657850848,305.86559185371385,1.594411188840226,-0.589790607674535,0.00420048434238085,-0.005415328792471784,0.00030083538556539054,0.00013467575586570182,2.941628785978219e-05,4.578271619711401,4.578271619711401,0.17926699669237983,0.0,0.001850028073456978,0.000528110007225205,0.0001388888888888889,1.5239931379073357e-06,6,12.86151973798388,5.825680222934302,12.67618343000679,5.010149641725863,13.28216590992975,4.982823249572528,12.646897408470453,5.006064887229346,13.281609345011,4.963712316017917,13.281609345011,4.963712316017917
a,58235,2025-08-02 00:18:00,LC,118.8472,32.3686,16.2,1180.0,277.6,1.0,0.1,100,100,2e-16,Z_RADA_I_58235_20250802001800_P_WPRD_LC_ROBS.TXT,a__2025-08-02 00:18:00,21.3504,870.6086668567917,306.40547057349033,0.9912155402515417,-0.13225639025712288,0.004413270071970343,-0.003929661558979877,0.0005217843462740955,0.00014124876710028435,1.5714498872140845e-05,8.988435981925875,8.988435981925875,0.10011577406207589,0.0,0.002241670761801492,0.0009452508543727002,4.6296296296296294e-05,1.463374764029529e-06,6,12.792282642239371,5.820053571666382,12.354556248358023,5.00671903288923,12.157059637908386,4.983494497112314,12.322798374282659,5.003029909343028,12.149756062890862,4.963641115263945,12.149756062890862,4.963641115263945
a,58235,2025-08-02 00:18:00,LC,118.8472,32.3686,16.2,1300.0,305.5,0.8,-0.0,100,100,2.4e-16,Z_RADA_I_58235_20250802001800_P_WPRD_LC_ROBS.TXT,a__2025-08-02 00:18:00,20.676,858.5590889834334,306.9247766709867,0.6512924146850553,-0.464562364568752,0.004524602379554876,-0.0020961147362148955,0.0010019841551090595,0.00014456699262512223,5.397669234466857e-06,26.783225563728255,20.0,0.047619047619047616,0.0,0.001983142470633116,0.0010631399706973017,0.00013888888888888892,1.8430252813719677e-07,6,14.735658709062788,5.844990605404002,13.010396382672278,5.007264809441589,12.052497770092808,4.981170574452803,12.978934385538226,5.003223053343043,11.916171866493904,4.962033660862371,11.916171866493904,4.962033660862371
a,58235,2025-08-02 00:18:00,LC,118.8472,32.3686,16.2,1420.0,257.5,0.5,-0.0,100,100,1.1e-16,Z_RADA_I_58235_20250802001800_P_WPRD_LC_ROBS.TXT,a__2025-08-02 00:18:00,20.0448,846.6500394879699,307.4913751445835,0.4881480035599667,0.10821980696905141,0.004420235274569473,0.00013046722220349518,0.0025818596370932477,0.00014097208494051085,6.6830208817207726e-06,21.09406620680987,20.0,0.047619047619047616,0.0,0.0004464738784863608,0.001077161050614073,0.00013888888888888892,4.3939247541757776e-07,6,12.803634028540685,5.807359007531689,15.098198971497515,5.015280399770321,14.354416284446994,4.986715753344677,15.071042026007895,5.010255385357279,14.195855269998413,4.966836587762439,14.195855269998413,4.966836587762439
a,58235,2025-08-02 00:18:00,LC,118.8472,32.3686,16.2,1540.0,257.2,0.7,-0.1,100,100,1.2e-16,Z_RADA_I_58235_20250802001800_P_WPRD_LC_ROBS.TXT,a__2025-08-02 00:18:00,19.3426,834.8796269665918,307.9856331368834,0.6826045480138941,0.15508394833362743,0.0044866951705448965,0.0028258549880595366,0.0007247947031419049,0.00014286201841976398,8.510783775243525e-06,16.78600023129787,16.78600023129787,0.05622399567049981,0.0,0.0007956996843078551,0.0009408510902326595,9.259259259259259e-05,6.622438153970447e-07,6,13.22721191744464,5.802366776267966,14.994648840749445,5.013680232013996,14.608720894765023,4.979046940221445,14.9656518663834,5.008440357794337,14.50415014616425,4.960561833631724,14.50415014616425,4.960561833631724
a,58235,2025-08-02 00:18:00,LC,118.8472,32.3686,16.2,1660.0,256.4,1.2,-0.1,100,100,5.8e-17,Z_RADA_I_58235_20250802001800_P_WPRD_LC_ROBS.TXT,a__2025-08-02 00:18:00,18.7222,823.2467683604259,308.5681819855143,1.1663532006942554,0.2821705357231086,0.005046195560214128,0.0039150167102657354,-0.002764388729870725,0.0001603738706050289,2.2969200891496224e-05,6.982126690546006,6.982126690546006,0.12527989579323456,0.0,0.0014193205952222072,0.0008915431084013496,0.00032407407407407406,1.5498965707928614e-06,6,13.260337719182573,5.796333159680278,14.38316428948605,5.0093808011863254,14.728812713480588,4.997506642223212,14.350880192659101,5.004811302760628,14.445120446359251,4.971300386912603,14.445120446359251,4.971300386912603
a,58235,2025-08-02 00:18:00,LC,118.8472,32.3686,16.2,1780.0,287.4,1.7,-0.1,100,100,1.1e-16,Z_RADA_I_58235_20250802001800_P_WPRD_LC_ROBS.TXT,a__2025-08-02 00:18:00,18.143,811.7525682221351,309.1967200713348,1.6222085584776709,-0.5083693468353466,0.005169496876665569,-0.0009249034602365593,-0.0025459882602570467,0.00016395855212777304,7.337502632124264e-06,22.345280178837328,20.0,0.047619047619047616,0.0,0.0021565768752753777,0.0006492972000776868,0.0002777777777777778,1.2135389024506277e-06,6,14.829669596707635,5.809044094485226,13.629692060117014,5.005926484539568,14.098876116098783,4.981332417084776,13.593721477917011,5.0019826735200645,13.910319988234559,4.959844424673094,13.910319988234559,4.959844424673094
a,58235,2025-08-02 00:18:00,LC,118.8472,32.3686,16.2,1900.0,289.2,1.0,-0.1,100,100,1.2e-16,Z_RADA_I_58235_20250802001800_P_WPRD_LC_ROBS.TXT,a__2025-08-02 00:18:00,17.546,800.3961052935829,309.80886123591404,0.9443763702374812,-0.3288666467385827,0.005178940642084573,0.0010298875566502417,0.0007026880754761754,0.00016393352354445554,1.5544389107594159e-06,105.46154140233557,20.0,0.047619047619047616,0.0,0.0016602937448468638,0.0004073171805649121,0.0001388888888888889,8.377399080724152e-07,6,15.460903824828328,5.815427307944079,14.417530411014006,5.00691703434922,14.986651825221763,4.972620678288528,14.382208524423358,5.002772084001326,14.957652134830981,4.955220530333558,14.957652134830981,4.955220530333558
a,58235,2025-08-02 00:18:00,LC,118.8472,32.3686,16.2,2020.0,280.3,1.9,-0.2,100,100,7.5e-17,Z_RADA_I_58235_20250802001800_P_WPRD_LC_ROBS.TXT,a__2025-08-02 00:18:00,16.96416,789.1759533395193,310.4396658254351,1.8693815720737288,-0.33972420872106457,0.0051092642320048065,0.005144488480146139,0.0008516035827107393,0.00016139936869074133,2.71909903844421e-05,5.935766458256312,5.935766458256312,0.14418017186977272,0.0,0.0012074387921649464,0.001622571320961563,4.629629629629633e-05,8.735066311784535e-07,6,15.193400864270261,5.803428412584094,15.316182195181945,5.012665791521785,13.960086630508831,5.009534022894739,15.281839131890226,5.007506051881786,13.731509971987618,4.984664129455276,13.731509971987618,4.984664129455276
a,58235,2025-08-02 00:18:00,LC,118.8472,32.3686,16.2,2260.0,260.4,1.9,-0.1,100,100,8.5e-17,Z_RADA_I_58235_20250802001800_P_WPRD_LC_ROBS.TXT,a__2025-08-02 00:18:00,15.69452,767.1359518708808,311.5951177143944,1.873392470433959,0.31686061876059507,0.0048568425100720125,9.428629789667766e-05,0.001912057922104185,0.0001528565497135112,3.664855403452435e-06,41.70875324835857,20.0,0.047619047619047616,0.0,0.0012972787265267305,0.0004016256465370427,4.629629629629629e-05,4.711619222144569e-07,6,14.521193672815155,5.790046419777698,15.374312597341877,5.006650488986813,15.699004023852574,4.969694177246158,15.336980137806977,5.002548098658913,15.737368662109485,4.9536209315942825,15.737368662109485,4.9536209315942825
a,58235,2025-08-02 00:18:00,LC,118.8472,32.3686,16.2,2500.0,253.2,2.0,-0.1,100,100,4.3e-17,Z_RADA_I_58235_20250802001800_P_WPRD_LC_ROBS.TXT,a__2025-08-02 00:18:00,14.435,745.6188095063783,312.77095023026965,1.9146389950641343,0.5780635938889443,0.00490407130084225,0.0005012891871939164,0.0012275120277054,0.00015376271609303155,1.7580766273589603e-06,87.46075893405107,20.0,0.047619047619047616,0.0,0.001133704185990293,0.00043050867936910087,4.629629629629631e-05,1.0665194767410164e-06,6,14.671298423996554,5.788408154346925,15.914162070085982,5.006537469091458,16.543542767300117,4.975952045480126,15.875213573054044,5.002458683571141,16.57094669253483,4.958366402626047,16.57094669253483,4.958366402626047
a,58235,2025-08-02 00:18:00,LC,118.8472,32.3686,16.2,2740.0,246.8,2.3,-0.1,100,100,5.9e-17,Z_RADA_I_58235_20250802001800_P_WPRD_LC_ROBS.TXT,a__2025-08-02 00:18:00,13.168759999999999,724.6144599747367,313.9490719387987,2.114011280287039,0.9060663920591872,0.004960679587947436,0.00043488438394942083,0.0006371159338095901,0.00015495394899790662,5.950411405171334e-07,260.40879940375305,20.0,0.047619047619047616,0.0,0.0009913356195170547,0.0003690370481769566,4.6296296296296294e-05,7.588022111581177e-07,6,14.781298756948672,5.787674923378653,16.427514625171256,5.006643172310634,16.994235582196207,4.973022723053212,16.38687556384995,5.002554747053995,17.027071208477288,4.956194965584106,17.027071208477288,4.956194965584106
a,58235,2025-08-02 00:18:00,LC,118.8472,32.3686,16.2,2980.0,247.4,2.3,-0.0,100,100,4.1e-17,Z_RADA_I_58235_20250802001800_P_WPRD_LC_ROBS.TXT,a__2025-08-02 00:18:00,11.916319999999999,704.1131173471578,315.1520764324844,2.123383499359856,0.8838792421175476,0.005352093988833184,0.0006865176154754182,-0.0007869883352514893,0.00016654217579567537,1.0906570761799648e-06,152.69893666209978,20.0,0.047619047619047616,0.0,0.0015401623992012297,0.0004396132020805708,0.0,5.443193840827921e-07,6,15.099413092337473,5.788411277283202,15.912139815509803,5.002460065386068,16.11257099157018,4.968025531753969,15.866898283384334,4.999136982133728,16.18699999365218,4.952201325163068,16.18699999365218,4.952201325163068
a,58235,2025-08-02 00:18:00,LC,118.8472,32.3686,16.2,3220.0,257.8,2.5,-0.0,100,100,2.7e-17,Z_RADA_I_58235_20250802001800_P_WPRD_LC_ROBS.TXT,a__2025-08-02 00:18:00,10.80176,684.1101531531933,316.5180770534386,2.4435397357152397,0.5283119911384723,0.005097979959947985,0.0025124459515711408,-0.0004050050789695949,0.0001579502366488321,6.476413773557383e-06,24.388533866339543,20.0,0.047619047619047616,0.0,0.0022630611782285177,0.0006874254308974417,0.0001388888888888889,3.6184305165806346e-07,6,16.06036954960985,5.7880288018063935,15.344338657104979,5.002746906411423,15.111520695259323,4.965587472760734,15.294365644032723,4.999495028477692,15.01875914735967,4.94968656919229,15.01875914735967,4.94968656919229
a,58235,2025-08-02 00:18:00,LC,118.8472,32.3686,16.2,3460.0,258.3,3.4,-0.0,100,100,8.5e-17,Z_RADA_I_58235_20250802001800_P_WPRD_LC_ROBS.TXT,a__2025-08-02 00:18:00,9.42248,664.5910883269893,317.5991068132595,3.3293575561140036,0.6894768042121421,0.004776058389970639,0.0033133102496089167,-0.0026279189023239715,0.00014747249600278206,1.7883982567355127e-05,8.246065743319043,8.246065743319043,0.10815410875945511,0.0,0.0027080166785287707,0.0011115481878879604,0.00023148148148148152,2.5866859897655643e-07,6,16.267444280108148,5.7848704185150215,15.123828321008396,5.004711400690686,14.197156655640033,4.987739870500116,15.070100637625393,5.001302791348359,13.93670130487472,4.966483420768237,13.93670130487472,4.966483420768237
a,58235,2025-08-02 00:18:00,LC,118.8472,32.3686,16.2,3700.0,280.3,4.1,0.0,100,100,1.6e-17,Z_RADA_I_58235_20250802001800_P_WPRD_LC_ROBS.TXT,a__2025-08-02 00:18:00,8.1508,645.5411007558589,318.8105850806245,4.03392865552752,-0.733089081977034,0.005111727471466931,0.0015592378359846953,-0.004278930889070914,0.0001572373206974417,2.0740472182611443e-05,7.581183268781486,7.581183268781486,0.11653404532659495,0.0,0.003022524054365131,0.0009093993750348946,0.0001388888888888889,4.188675620027225e-08,6,17.591900016573245,5.786005472885843,15.066313242869196,5.007573913554706,14.256400265617204,4.979808014177971,15.009289339244862,5.003879854538747,14.11514405588394,4.961290192613976,14.11514405588394,4.961290192613976
a,58235,2025-08-02 00:18:00,LC,118.8472,32.3686,16.2,3940.0,288.5,4.3,0.1,100,100,2e-17,Z_RADA_I_58235_20250802001800_P_WPRD_LC_ROBS.TXT,a__2025-08-02 00:18:00,6.89716,626.9551349577538,320.0527359995636,4.077791717386657,-1.3644100225418967,0.005078322693689574,-0.00011871525026749784,-0.002859573087907385,0.00015560352292735523,8.191251555730253e-06,18.996306226061584,18.996306226061584,0.050009236140656825,0.0,0.0030642247116118683,0.0009593573766126829,4.629629629629629e-05,6.698598431227477e-08,6,18.19840683044196,5.788092260509421,15.184593792250453,5.008039019282709,14.17086024721619,4.981889335423201,15.124749674232241,5.004020755638708,14.109813014136378,4.963048610185721,14.109813014136378,4.963048610185721
a,58235,2025-08-02 00:18:00,LC,118.8472,32.3686,16.2,4180.0,297.9,4.5,0.2,100,100,5.2e-17,Z_RADA_I_58235_20250802001800_P_WPRD_LC_ROBS.TXT,a__2025-08-02 00:18:00,5.593719999999999,608.8228788514887,321.2481799735955,3.976945335399121,-2.105684164172579,0.004862792177024344,0.0009053930002745209,-0.0025413636975029014,0.00014844504615321214,7.278265927931717e-06,20.3956612224797,20.0,0.047619047619047616,0.0,0.0028725319361234737,0.0006376639144583536,4.629629629629629e-05,1.2332750981100307e-07,6,18.862883684906418,5.793974778314952,15.594500019889363,5.010050400039967,15.08290880288567,4.976448446185098,15.532655931048268,5.005464124789813,15.098582511466946,4.958792291452604,15.098582511466946,4.958792291452604
a,58235,2025-08-02 00:18:00,LC,118.8472,32.3686,16.2,4420.0,299.8,5.2,0.1,100,100,2.8e-17,Z_RADA_I_58235_20250802001800_P_WPRD_LC_ROBS.TXT,a__2025-08-02 00:18:00,4.23252,591.1318896297873,322.3868762445353,4.512380357518428,-2.584264597343289,0.004910798661930005,-0.0007726614470463921,-0.002213174670916496,0.00014938103020510965,5.495147835738165e-06,27.1841695019736,20.0,0.047619047619047616,0.0,0.001978343593474677,0.0012374943763719913,4.629629629629636e-05,2.764880723714283e-07,6,19.46451247703766,5.793282291459582,17.21233031673857,5.011089232864677,15.939114866839395,4.994500971746353,17.151920630098008,5.0064304674029785,15.798240153214529,4.9730459700896965,15.798240153214529,4.9730459700896965
a,58235,2025-08-02 00:18:00,LC,118.8472,32.3686,16.2,4660.0,311.3,4.8,0.3,100,100,3.5e-17,Z_RADA_I_58235_20250802001800_P_WPRD_LC_ROBS.TXT,a__2025-08-02 00:18:00,2.9314,573.8735597450244,323.6053633313219,3.6060678408168525,-3.168008006212497,0.005398162046143518,-0.0033994108444779956,-0.0023530499183801144,0.00016358778879574102,1.7092838007943262e-05,9.570545787640395,9.570545787640395,0.09460249452485693,0.0,0.0012212054934709227,0.000923796065304775,0.00018518518518518523,6.930192943739702e-07,3,20.0,5.806234667211824,18.163684842315263,5.015213162002049,17.66098638446423,4.985915984431409,18.102779646951536,5.009813827725053,17.48783827534112,4.966053877263829,17.48783827534112,4.966053877263829
a,58235,2025-08-02 00:18:00,LC,118.8472,32.3686,16.2,4900.0,322.2,4.7,0.1,100,100,2.6e-17,Z_RADA_I_58235_20250802001800_P_WPRD_LC_ROBS.TXT,a__2025-08-02 00:18:00,1.7524000000000002,557.0448099206781,324.97799402668414,2.8806631521689896,-3.7137285581657444,0.005719294564009421,-0.003022519536032762,-0.0022738356331385304,0.0001725874399715128,1.4305952832230203e-05,12.064029708156639,12.064029708156639,0.07654605985591424,0.0,0.0011402424922699525,0.0015632408744053986,0.0001388888888888889,4.147568352135163e-07,3,20.0,5.807081935873795,18.930465090012774,5.015940061433479,17.338858125002847,5.021165232832972,18.868619030616568,5.01041400194321,17.0320415557695,4.994708344819438,17.0320415557695,4.994708344819438
a,58235,2025-08-02 00:24:00,LC,118.8472,32.3686,16.2,100.0,135.6,2.6,-0.1,100,100,1.8e-16,Z_RADA_I_58235_20250802002400_P_WPRD_LC_ROBS.TXT,a__2025-08-02 00:24:00,25.269,985.7540775451708,299.6461183791386,-1.8191246853347507,1.8576289670452881,0.008993410966547799,0.007126626574293257,0.009535238373128519,0.0002943313069836052,0.00014170957716180544,2.077003635735464,2.077003635735464,0.32499149119821574,0.0,0.007659727162094499,0.0011374426708231158,9.259259259259259e-05,2.9099315018820913e-06,6,3.4661514792143606,5.711671022478127,4.369513821494853,4.929803910828215,4.396859138949975,4.9094623385585745,4.365278647537438,5.011741963415675,4.518784665411474,4.974098247545962,4.518784665411474,4.974098247545962
a,58235,2025-08-02 00:24:00,LC,118.8472,32.3686,16.2,160.0,150.2,2.8,-0.0,100,100,3.6e-16,Z_RADA_I_58235_20250802002400_P_WPRD_LC_ROBS.TXT,a__2025-08-02 00:24:00,25.2196,979.0054310406089,300.1857230371315,-1.3915270908771553,2.4297432694329992,0.009014004451430857,0.009480012098674627,0.009721067659890564,0.0002944749865492108,0.00018436978583918751,1.5971976384788997,1.5971976384788997,0.38503038243391824,0.0,0.006517966247314887,0.0006432157134504908,6.944444444444444e-05,1.9093195494197554e-06,6,3.8425274797909985,5.6919741290984,5.675720675512239,4.9224223572729855,6.004169552279165,4.893884980593938,5.713682539162487,5.004686238588796,6.20232006096002,4.960222185591597,6.20232006096002,4.960222185591597
a,58235,2025-08-02 00:24:00,LC,118.8472,32.3686,16.2,220.0,167.3,3.1,0.0,100,100,1.5e-16,Z_RADA_I_58235_20250802002400_P_WPRD_LC_ROBS.TXT,a__2025-08-02 00:24:00,25.171599999999998,972.3018966551884,300.7277989133103,-0.6815232334937953,3.024157086232156,0.00909225520041046,0.011918939100893863,0.010583782143494962,0.0002964959168500693,0.0002540775537517794,1.1669504545833689,1.1669504545833689,0.46147801759143864,0.0,0.00632583224702331,0.00044765302384531267,6.944444444444444e-05,1.0656322275109624e-06,6,4.65277777871039,5.677105276768611,5.996905312426473,4.921808751023173,6.260166525513282,4.892448215418307,6.037747635536877,5.0041120528107745,6.411344814441564,4.959172566322214,6.411344814441564,4.959172566322214
a,58235,2025-08-02 00:24:00,LC,118.8472,32.3686,16.2,280.0,180.6,3.7,0.1,100,100,1.9e-16,Z_RADA_I_58235_20250802002400_P_WPRD_LC_ROBS.TXT,a__2025-08-02 00:24:00,25.1294,965.6432602135682,301.2767936611807,0.038745601230108215,3.699797126652395,0.009104991150980624,0.01019174654618278,0.003614187033005884,0.00029637019295678007,0.00011693404557117649,2.534507307167293,2.534507307167293,0.28292486422992946,0.0,0.006352936814755887,0.0008469369072413981,4.629629629629631e-05,3.786588407277418e-07,6,4.849987400891284,5.666668955428924,5.897542329328922,4.919934893154532,5.155770816589328,4.9007955336404265,5.921543292384007,5.002140037818794,5.124943891815171,4.966148445099276,5.124943891815171,4.966148445099276
a,58235,2025-08-02 00:24:00,LC,118.8472,32.3686,16.2,340.0,188.9,3.5,0.1,100,100,1.6e-16,Z_RADA_I_58235_20250802002400_P_WPRD_LC_ROBS.TXT,a__2025-08-02 00:24:00,25.0808,959.029221075034,301.820397851428,0.5414863520481382,3.457859530192862,0.009050411579467621,5.6713491451436794e-05,-0.006667957437129824,0.00029406302339935174,4.4464872803487544e-05,6.613378266007033,6.613378266007033,0.13134773619024018,0.0,0.00612814845553118,0.0007546068000829061,4.629629629629629e-05,1.7799832294313987e-06,6,5.421591951455609,5.6630196055613515,6.257994086928491,4.91941159195614,6.3022851514565925,4.893002693422561,6.286524853236469,5.001638512069543,6.46817500010286,4.959240069740662,6.46817500010286,4.959240069740662
a,58235,2025-08-02 00:24:00,LC,118.8472,32.3686,16.2,400.0,180.9,2.9,0.0,100,100,2.2e-16,Z_RADA_I_58235_20250802002400_P_WPRD_LC_ROBS.TXT,a__2025-08-02 00:24:00,25.03,952.4593928619176,302.36284305071683,0.04555122020428063,2.8996422341968158,0.0085573627937503,-0.0009363419647408218,-0.009137795326269686,0.0002775442279700195,8.437603969973081e-05,3.2893725393810462,3.2893725393810462,0.23313433161119163,0.0,0.00847827295928917,0.0012443634835695193,0.00016203703703703703,7.280179409942934e-07,6,5.744680475173334,5.669122365253881,3.679004628772497,4.928054045341747,2.507934128739379,4.916317623963614,3.5906568144315774,5.0106446952709875,2.216878941845957,4.980085205096317,2.216878941845957,4.980085205096317
a,58235,2025-08-02 00:24:00,LC,118.8472,32.3686,16.2,460.0,190.3,2.4,0.1,100,100,1.6e-16,Z_RADA_I_58235_20250802002400_P_WPRD_LC_ROBS.TXT,a__2025-08-02 00:24:00,24.921,945.9328283778594,302.84728138667805,0.4291253162792396,2.3613240910405,0.007866650407294173,0.00475636209630809,-0.014625180621957544,0.0002547339598475423,0.00023651888861607874,1.0770131778398069,1.0770131778398069,0.4814605947950931,0.0,0.008728062700978454,0.0011363343607152846,0.00013888888888888892,2.081062052638598e-07,6,6.102898566758892,5.666749993992105,3.3118609913831243,4.926458920743863,2.0025265140321054,4.927537300178526,3.195424178956328,5.009017226587353,1.664364471613835,4.989782319181209,1.664364471613835,4.989782319181209
a,58235,2025-08-02 00:24:00,LC,118.8472,32.3686,16.2,520.0,208.3,1.3,0.1,100,100,1.1e-16,Z_RADA_I_58235_20250802002400_P_WPRD_LC_ROBS.TXT,a__2025-08-02 00:24:00,24.7866,939.4483479566687,303.30684109959213,0.6163146717612514,1.1446205595619106,0.007223595341735223,0.0028785325749125074,-0.012039740472324407,0.00023355645722071707,0.00015324130042575877,1.5241090787654128,1.5241090787654128,0.3961793919338533,0.0,0.007551905123071488,0.0009326667055444953,9.259259259259262e-05,2.981785362800463e-07,6,7.378264419518863,5.670660513045326,4.816341636605735,4.921131043100855,3.887326201416612,4.907840758973244,4.752487474484998,5.003829978888622,3.6995708390585405,4.972386378900583,3.6995708390585405,4.972386378900583
